Handle,Title,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,SKU,HS Code,COO,Location,Bin name,Incoming (not editable),Unavailable (not editable),Committed (not editable),Available (not editable),On hand (current),On hand (new)
rcl-2128-44-gla,RCL 2128/44 GLASS ONLY,Title,Default Title,,,,,RCL 2128/44 GLA,,,,,,,,,,0
rcl-2128-a,RCL 2128/A HANGING LIGHT,Title,Default Title,,,,,RCL 2128/A,,,,,,,,,,0
rcl-2128-b,RCL 2128/B BR. SF. VETRO BL.,Title,Default Title,,,,,RCL 2128/B,,,,,,,,,,0
rcl-2128-b-glas,RCL 2128/B GLASS ONLY,Title,Default Title,,,,,RCL 2128/B GLAS,,,,,,,,,,0
rcl-2128-d,RCL 2128/D HANGING LIGHT,Title,Default Title,,,,,RCL 2128/D,,,,,,,,,,0
rcl-2128d-frame,RCL 2128D FRAME ONLY,Title,Default Title,,,,,RCL 2128D FRAME,,,,,,,,,,0
rcl-2130-gd,RCL 2130/GOLD,Title,Default Title,,,,,RCL 2130/GD,,,,,,,,,,0
rcl-2155-5,RCL 2155/5,Title,Default Title,,,,,RCL 2155/5,,,,,,,,,,0
rcl-2162-5,RCL 2162/5 ORO Z. VETRO BL.,Title,Default Title,,,,,RCL 2162/5,,,,,,,,,,0
rcl-2163-5,RCL 2163/5 HANGING LIGHT,Title,Default Title,,,,,RCL 2163/5,,,,,,,,,,0
rcl-2164-3,RCL 2164/3,Title,Default Title,,,,,RCL 2164/3,,,,,,,,,,0
rcl-2164-5,RCL 2164/5,Title,Default Title,,,,,RCL 2164/5,,,,,,,,,,0
rcl-2168-glass,RCL 2168 GLASS ONLY,Title,Default Title,,,,,RCL 2168 GLASS,,,,,,,,,,0
rcl-2168-3,RCL 2168/3 BR. OL. VETRO BL.,Title,Default Title,,,,,RCL 2168/3,,,,,,,,,,0
rcl-2168-5,RCL 2168/5 BR. OL. VETRO BL.,Title,Default Title,,,,,RCL 2168/5,,,,,,,,,,0
rcl-2254-3,RCL 2254/3 HANGING LIGHT,Title,Default Title,,,,,RCL 2254/3,,,,,,,,,,0
rcl-2254-5,RCL 2254/5 HANGING LIGHT,Title,Default Title,,,,,RCL 2254/5,,,,,,,,,,0
rcl-2254-5-glas,RCL 2254/5 GLASS ONLY,Title,Default Title,,,,,RCL 2254/5 GLAS,,,,,,,,,,0
rcl-2255-3,RCL 2255/3 HANGING LIGHT,Title,Default Title,,,,,RCL 2255/3,,,,,,,,,,0
rcl-2255-5,RCL 2255/5 HANGING LIGHT,Title,Default Title,,,,,RCL 2255/5,,,,,,,,,,0
rcl-2256-3,RCL 2256/3 HANGING LIGHT,Title,Default Title,,,,,RCL 2256/3,,,,,,,,,,0
rcl-2256-5,RCL 2256/5 BR.SF.VETRO BL.,Title,Default Title,,,,,RCL 2256/5,,,,,,,,,,0
rcl-2263-glass,RCL 2263 GLASS ONLY,Title,Default Title,,,,,RCL 2263 GLASS,,,,,,,,,,0
rcl-2263-3,RCL 2263/3 HANGING LIGHT,Title,Default Title,,,,,RCL 2263/3,,,,,,,,,,0
rcl-2263-5,RCL 2263/5 HANGING LIGHT,Title,Default Title,,,,,RCL 2263/5,,,,,,,,,,0
rcl-2375-glass,RCL 2375 GLASS ONLY,Title,Default Title,,,,,RCL 2375 GLASS,,,,,,,,,,0
rcl-2375-3,RCL 2375/3 HANGING LIGHT,Title,Default Title,,,,,RCL 2375/3,,,,,,,,,,0
rcl-2376-3,RCL 2376/3 ORO Z. VETRO SF. AM.,Title,Default Title,,,,,RCL 2376/3,,,,,,,,,,0
rcl-2376-5,RCL 2376/5 ORO Z. VETRO SF. AM.,Title,Default Title,,,,,RCL 2376/5,,,,,,,,,,0
rcl-2376-g,RCL 2376/G ORO Z.VETRO SF.AM.,Title,Default Title,,,,,RCL 2376/G,,,,,,,,,,0
rcl-2400-glass,RCL 2400 GLASS ONLY,Title,Default Title,,,,,RCL 2400 GLASS,,,,,,,,,,0
rcl-2400-3,RCL 2400/3 HANGING LIGHT,Title,Default Title,,,,,RCL 2400/3,,,,,,,,,,0
rcl-2400-5,RCL 2400/5 HANGING LIGHT,Title,Default Title,,,,,RCL 2400/5,,,,,,,,,,0
rcl-2400-5-glas,RCL 2400/5 GLASS ONLY,Title,Default Title,,,,,RCL 2400/5 GLAS,,,,,,,,,,0
rcl-2400-g,RCL 2400/G HANGING LIGHT,Title,Default Title,,,,,RCL 2400/G,,,,,,,,,,0
rcl-2400-m,RCL 2400/M HANGING LIGHT,Title,Default Title,,,,,RCL 2400/M,,,,,,,,,,0
rcl-2401-3-1,RCL 2401/3+1 HANGING LIGHT,Title,Default Title,,,,,RCL 2401/3+1,,,,,,,,,,0
rcl-2422-3,RCL 2422/3,Title,Default Title,,,,,RCL 2422/3,,,,,,,,,,0
rcl-2422-5,RCL 2422/5,Title,Default Title,,,,,RCL 2422/5,,,,,,,,,,0
rcl-2442-g,RCL 2442//G HANGING LIGHT,Title,Default Title,,,,,RCL 2442/G,,,,,,,,,,0
rcl-2701-3,RCL 2701/3 HANGING LIGHT,Title,Default Title,,,,,RCL 2701/3,,,,,,,,,,0
rcl-2701-5,RCL 2701/5 HANGING LIGHT,Title,Default Title,,,,,RCL 2701/5,,,,,,,,,,0
rcl-2710-3,RCL 2710/3 HANGING LIGHT,Title,Default Title,,,,,RCL 2710/3,,,,,,,,,,0
rcl-2710-5,RCL 2710/5 HANGING LIGHT,Title,Default Title,,,,,RCL 2710/5,,,,,,,,,,0
rcl-2720-3,RCL 2720/3 HANGING LIGHT,Title,Default Title,,,,,RCL 2720/3,,,,,,,,,,0
rcl-2720-5,RCL 2720/5 HANGING LIGHT,Title,Default Title,,,,,RCL 2720/5,,,,,,,,,,0
rcl-2722-3,RCL 2722/3 HANGING LIGHT,Title,Default Title,,,,,RCL 2722/3,,,,,,,,,,0
rcl-2722-5,RCL 2722/5 HANGING LIGHT,Title,Default Title,,,,,RCL 2722/5,,,,,,,,,,0
rcl-2730-g,RCL 2730/G HANGING LIGHT,Title,Default Title,,,,,RCL 2730/G,,,,,,,,,,0
rcl-2730-m,RCL 2730/M HANGING LIGHT,Title,Default Title,,,,,RCL 2730/M,,,,,,,,,,0
rcl-2746-g,RCL 2746/G TABLE LAMP,Title,Default Title,,,,,RCL 2746/G,,,,,,,,,,0
rcl-2748-3,RCL 2748/3 HANGING LIGHT,Title,Default Title,,,,,RCL 2748/3,,,,,,,,,,0
rcl-2748-5,RCL 2748/5 HANGING LIGHT,Title,Default Title,,,,,RCL 2748/5,,,,,,,,,,0
rcl-2750-3-1,RCL 2750/3+1 HANGING LIGHT,Title,Default Title,,,,,RCL 2750/3+1,,,,,,,,,,0
rcl-2770-3,RCL 2770/3 HANGING LIGHT,Title,Default Title,,,,,RCL 2770/3,,,,,,,,,,0
rcl-2770-5,RCL 2770/5 HANGING LIGHT,Title,Default Title,,,,,RCL 2770/5,,,,,,,,,,0
rcl-620-6,RCL 620/6 HANGING LIGHT,Title,Default Title,,,,,RCL 620/6,,,,,,,,,,0
rcl-621-6,RCL 621/6 HANGING LIGHT,Title,Default Title,,,,,RCL 621/6,,,,,,,,,,0
rcl-628-6-1,RCL 628/6+1,Title,Default Title,,,,,RCL 628/6+1,,,,,,,,,,0
rcl-634-6-1,RCL 634/6+1 HANGING LIGHT,Title,Default Title,,,,,RCL 634/6+1,,,,,,,,,,0
rcl-634-6-1-gla,RCL 634/6+1 GLASS ONLY,Title,Default Title,,,,,RCL 634/6+1 GLA,,,,,,,,,,0
rcl-754-glass,RCL 754/832 GLASS ONLY,Title,Default Title,,,,,RCL 754 GLASS,,,,,,,,,,0
rcl-754-3,RCL 754/3 HANGING LIGHT,Title,Default Title,,,,,RCL 754/3,,,,,,,,,,0
rcl-754-5,RCL 754/5 HANGING LIGHT,Title,Default Title,,,,,RCL 754/5,,,,,,,,,,0
rcl-754-m,RCL 754/M PENDANT LIGHT,Title,Default Title,,,,,RCL 754/M,,,,,,,,,,0
rcl-760-3-1,RCL 760/3+1 HANGING LIGHT,Title,Default Title,,,,,RCL 760/3+1,,,,,,,,,,0
rcl-760-3-1-gla,RCL 760/3+1 GLASS ONLY,Title,Default Title,,,,,RCL 760/3+1 GLA,,,,,,,,,,0
rcl-762-glass,RCL 762 GLASS ONLY,Title,Default Title,,,,,RCL 762 GLASS,,,,,,,,,,0
rcl-762-g,RCL 762/G PENDANT LIGHT,Title,Default Title,,,,,RCL 762/G,,,,,,,,,,0
rcl-762-m,RCL 762/M PENDANT LIGHT,Title,Default Title,,,,,RCL 762/M,,,,,,,,,,0
rcl-832-glass,RCL 832 GLASS ONLY,Title,Default Title,,,,,RCL 832 GLASS,,,,,,,,,,0
rcl-832-19,RCL 832/19,Title,Default Title,,,,,RCL 832/19,,,,,,,,,,0
rcl-832-3,RCL 832/3 HANGING LIGHT,Title,Default Title,,,,,RCL 832/3,,,,,,,,,,0
rcl-832-5,RCL 832/5 HANGING LIGHT,Title,Default Title,,,,,RCL 832/5,,,,,,,,,,0
rcl-832-5-glass,RCL 832/5 GLASS ONLY,Title,Default Title,,,,,RCL 832/5 GLASS,,,,,,,,,,0
rcl-832-g,RCL 832/G HANGING LIGHT,Title,Default Title,,,,,RCL 832/G,,,,,,,,,,0
rcl-832-m,RCL 832/M HANGING LIGHT,Title,Default Title,,,,,RCL 832/M,,,,,,,,,,0
rcl-880-glass,RCL 880 GLASS ONLY,Title,Default Title,,,,,RCL 880 GLASS,,,,,,,,,,0
rcl-880-b,RCL 880/B PENDANT LIGHT,Title,Default Title,,,,,RCL 880/B,,,,,,,,,,0
rcl-880-d,RCL 880/D PENDANT LIGHT,Title,Default Title,,,,,RCL 880/D,,,,,,,,,,0
rcl-880-d-glass,RCL 880/D GLASS ONLY,Title,Default Title,,,,,RCL 880/D GLASS,,,,,,,,,,0
rcl-881-3,RCL 881/3 HANGING LIGHT,Title,Default Title,,,,,RCL 881/3,,,,,,,,,,0
rcl-881-5,RCL 881/5 HANGING LIGHT,Title,Default Title,,,,,RCL 881/5,,,,,,,,,,0
rcl-889-3,RCL 889/3 HANGING LIGHT,Title,Default Title,,,,,RCL 889/3,,,,,,,,,,0
rcl-889-5,RCL 889/5 HANGING LIGHT,Title,Default Title,,,,,RCL 889/5,,,,,,,,,,0
rcl-890-b,RCL 890/B PENDANT LIGHT,Title,Default Title,,,,,RCL 890/B,,,,,,,,,,0
rcl-890-b-glass,RCL 890/B GLASS ONLY,Title,Default Title,,,,,RCL 890/B GLASS,,,,,,,,,,0
rcl-890-d,RCL 890/D PENDANT LIGHT,Title,Default Title,,,,,RCL 890/D,,,,,,,,,,0
rcl-965-glass,RCL 965 GLASS ONLY,Title,Default Title,,,,,RCL 965 GLASS,,,,,,,,,,0
rcl-965-3,RCL 965/3 HANGING LIGHT,Title,Default Title,,,,,RCL 965/3,,,,,,,,,,0
rcl-965-5,RCL 965/5 HANGING LIGHT,Title,Default Title,,,,,RCL 965/5,,,,,,,,,,0
rcl-967,RCL 967 PENDANT LIGHT,Title,Default Title,,,,,RCL 967,,,,,,,,,,0
rcp-2256,RCP 2256 BR. SF. VETRO BL.,Title,Default Title,,,,,RCP 2256,,,,,,,,,,0
rcp-2263,RCP 2263 BR.SF.VETRO AV.DEC,Title,Default Title,,,,,RCP 2263,,,,,,,,,,0
rcp-2400-g,RCP 2400/G TABLE LAMP,Title,Default Title,,,,,RCP 2400/G,,,,,,,,,,0
rcp-2400-g-glas,RCP 2400/G GLASS ONLY,Title,Default Title,,,,,RCP 2400/G GLAS,,,,,,,,,,0
rcp-2400-m,RCP 2400/M TABLE LAMP,Title,Default Title,,,,,RCP 2400/M,,,,,,,,,,0
rcp-2730-g,RCP 2730/G TABLE LAMP,Title,Default Title,,,,,RCP 2730/G,,,,,,,,,,0
rcp-2730-m,RCP 2730/M TABLE LAMP,Title,Default Title,,,,,RCP 2730/M,,,,,,,,,,0
rcp-2731-m,RCP 2731/M TABLE LAMP,Title,Default Title,,,,,RCP 2731/M,,,,,,,,,,0
rcp-2746-m,RCP 2746/M TABLE LAMP,Title,Default Title,,,,,RCP 2746/M,,,,,,,,,,0
rcp-754-g,RCP 754/G,Title,Default Title,,,,,RCP 754/G,,,,,,,,,,0
rcp-754-p,RCP 754/P,Title,Default Title,,,,,RCP 754/P,,,,,,,,,,0
rcp-762-g,RCP 762/G TABLE LAMP,Title,Default Title,,,,,RCP 762/G,,,,,,,,,,0
rcp-832-g,RCP 832/G TABLE LAMP,Title,Default Title,,,,,RCP 832/G,,,,,,,,,,0
rcp-832-g-glass,RCP 832/G GLASS ONLY,Title,Default Title,,,,,RCP 832/G GLASS,,,,,,,,,,0
rcp-832-p,RCP 832/P TABLE LAMP,Title,Default Title,,,,,RCP 832/P,,,,,,,,,,0
rcp-832-p-glass,RCP 832/P GLASS ONLY,Title,Default Title,,,,,RCP 832/P GLASS,,,,,,,,,,0
rcp-965,RCP 965 TABLE LAMP,Title,Default Title,,,,,RCP 965,,,,,,,,,,0
reiss-clsql200,REISS CLSQL200 C/W 2X9W COOLWHITE TUBE & GEAR,Title,Default Title,,,,,REISS CLSQL200,,,,,,,,,,6
reiss-clsql300,REISS CLSQL300 C/W 2XPLC18 COOLWHITE TUBE & GEAR,Title,Default Title,,,,,REISS CLSQL300,,,,,,,,,,11
relite-cap-reg,RELITE CAPACITANCE REGULATOR,Title,Default Title,,,,,RELITE CAP REG,,,,,,,,,,0
relite-de-lit48,RELITE DELUXE LITE 48 C/W 14.5 ROD & GEAR (NO,Title,Default Title,,,,,RELITE DE/LIT48,,,,,,,,,,0
relite-de48-8-5,RELITE DELUXE 48 C/W 8.5 ROD (NO PRODUCTION),Title,Default Title,,,,,RELITE DE48/8.5,,,,,,,,,,0
relite-de56-8-5,RELITE DELUXE 56 C/W 8.5 ROD (NO PRODUCTION),Title,Default Title,,,,,RELITE DE56/8.5,,,,,,,,,,0
relite-deluxe,RELITE DELUXELITE 56 C/W BAL. & ST. (NO PRODUCTION),Title,Default Title,,,,,RELITE DELUXE,,,,,,,,,,0
relite-deluxe36,RELITE DELUXE 36 - CEILING FAN (NO PRODUCTION),Title,Default Title,,,,,RELITE DELUXE36,,,,,,,,,,0
relite-deluxe56,RELITE DELUXE 56 C/W 14.5 ROD (NO PRODUCTION),Title,Default Title,,,,,RELITE DELUXE56,,,,,,,,,,0
relite-fan,RELITE HUGGER 48 (NO PRODUCTION),Title,Default Title,,,,,RELITE FAN,,,,,,,,,,0
relite-fan-silv,RELITE HUGGER 48 SILVER (NO PRODUCTION),Title,Default Title,,,,,RELITE FAN SILV,,,,,,,,,,0
relite-hugglite,RELITE HUGGERLITE 48 C/W BAL. & ST. (NO PRODUCTION),Title,Default Title,,,,,RELITE HUGGLITE,,,,,,,,,,0
relite-li-kit30,"RELITE LITE KIT 30W C/W BAL., ST (NO PRODUCTION)",Title,Default Title,,,,,RELITE LI/KIT30,,,,,,,,,,0
relite-saver,RELITE SAVER/48 (OUT OF PRODUCTION),Title,Default Title,,,,,RELITE SAVER,,,,,,,,,,0
relite-standard,RELITE STANDARD/60 (OUT OF PRODUCTION),Title,Default Title,,,,,RELITE STANDARD,,,,,,,,,,0
replacement-gla-ss,REPLACEMENT GLASS ONLY,Title,Default Title,,,,,REPLACEMENT GLA SS,,,,,,,,,,2160
replacement-par-ts,REPLACEMENT PARTS,Title,Default Title,,,,,REPLACEMENT PAR TS,,,,,,,,,,0
rewiring-charge,REWIRING CHARGE,Title,Default Title,,,,,REWIRING CHARGE,,,,,,,,,,701
rh-809-30-do,RH 809/30/DO PICTURE LIGHT,Title,Default Title,,,,,RH 809/30/DO,,,,,,,,,,0
rh-809-30-gr,RH 809/30/GR PICTURE LIGHT,Title,Default Title,,,,,RH 809/30/GR,,,,,,,,,,0
rh-809-40-do,RH 809/40/DO PICTURE LIGHT,Title,Default Title,,,,,RH 809/40/DO,,,,,,,,,,0
rh-809-40-gr,RH 809/40/GR PICTURE LIGHT,Title,Default Title,,,,,RH 809/40/GR,,,,,,,,,,0
rh-811-35-an-br,RH 811/35 AN/BR PICTURE LIGHT,Title,Default Title,,,,,RH 811/35 AN/BR,,,,,,,,,,0
rh-811-35-champ,RH 811/35 CHAMPAGNE PICTURE LIGHT,Title,Default Title,,,,,RH 811/35 CHAMP,,,,,,,,,,0
rh-811-35-ns,RH 811/35 NS NIQUEL MATT,Title,Default Title,,,,,RH 811/35 NS,,,,,,,,,,0
rh-812-38-ns,RH 812/38 NS (MATT CHROME),Title,Default Title,,,,,RH 812/38 NS,,,,,,,,,,0
rh-812-38-xa,RH 812/38 XA (CHAMPAGNE),Title,Default Title,,,,,RH 812/38 XA,,,,,,,,,,12
rh-812-58-ns,RH 812/58 NS (MATT CHROME),Title,Default Title,,,,,RH 812/58 NS,,,,,,,,,,3
rh-812-58-xa,RH 812/58 XA (CHAMPAGNE),Title,Default Title,,,,,RH 812/58 XA,,,,,,,,,,12
rh-8348-1-cr,RH 8348/1 CHROME WALL SWING LAMP. CHROME,Title,Default Title,,,,,RH 8348/1 CR,,,,,,,,,,1
rh-8658,RH 8658/2,Title,Default Title,,,,,RH 8658,,,,,,,,,,1
rh-8675-1,RH 8675/1 CEILING LIGHT,Title,Default Title,,,,,RH 8675/1,,,,,,,,,,0
rh-8676-1-gr,RH 8676/1 GREEN,Title,Default Title,,,,,RH 8676/1 GR,,,,,,,,,,3
rh-8744-1-gd,RH 8744/1 GOLD,Title,Default Title,,,,,RH 8744/1 GD,,,,,,,,,,0
rh-8765,RH 8765/3 GOLD HANGING LIGHT,Title,Default Title,,,,,RH 8765,,,,,,,,,,0
ring-par-sensor,RINGGRIP PAR38X2 WH C/W SENSOR,Title,Default Title,,,,,RING PAR/SENSOR,,,,,,,,,,0
rl-0352492-c,RL 0352492 C CHANDELIER OLD GOLD B.,Title,Default Title,,,,,RL 0352492 C,,,,,,,,,,0
rl-0361771c,RL 0361771C CHANDELIER OLD GOLD B.,Title,Default Title,,,,,RL 0361771C,,,,,,,,,,0
rl-0371266-c,RL 0371266 C CHANDELIER OLD GOLD B.,Title,Default Title,,,,,RL 0371266 C,,,,,,,,,,0
rl-0744-5,RL 0744/5 CHANDELIER/OLD GOLD,Title,Default Title,,,,,RL 0744/5,,,,,,,,,,0
rl-0748-3,RL 0748/3 HANGING LIGHT,Title,Default Title,,,,,RL 0748/3,,,,,,,,,,0
rl-0749-5,RL 0749/5 HANGING LIGHT,Title,Default Title,,,,,RL 0749/5,,,,,,,,,,0
rl-0750-1,RL 0750/1 WALL BRACKET/OLD GOLD,Title,Default Title,,,,,RL 0750/1,,,,,,,,,,0
rl-0751-2,RL 0751/2 WALL LIGHT,Title,Default Title,,,,,RL 0751/2,,,,,,,,,,1
rl-0807-3,RL 0807/3 HANGING LIGHT,Title,Default Title,,,,,RL 0807/3,,,,,,,,,,0
rl-1750-1,RL 1750/1 WALL LIGHT,Title,Default Title,,,,,RL 1750/1,,,,,,,,,,0
rl-2011-27,RL 2011/27,Title,Default Title,,,,,RL 2011/27,,,,,,,,,,0
rl-2011-46,RL 2011/46,Title,Default Title,,,,,RL 2011/46,,,,,,,,,,0
rl-2011-55-gd,RL 2011/55 GOLD,Title,Default Title,,,,,RL 2011/55 GD,,,,,,,,,,1
rl-3155-20-gd,RL 3155/20 GOLD,Title,Default Title,,,,,RL 3155/20 GD,,,,,,,,,,0
rl-3155-20-o-gd,RL 3155/20 OLD/GOLD,Title,Default Title,,,,,RL 3155/20 O/GD,,,,,,,,,,0
rl-3571-55-gd,RL 3571/55 GOLD,Title,Default Title,,,,,RL 3571/55 GD,,,,,,,,,,0
rl-3571-58-gd,RL 3571/58 GOLD,Title,Default Title,,,,,RL 3571/58 GD,,,,,,,,,,0
rl-361-17,RL 361/17,Title,Default Title,,,,,RL 361/17,,,,,,,,,,0
rl-3654-11-gd,RL 3654/11 GOLD,Title,Default Title,,,,,RL 3654/11 GD,,,,,,,,,,0
rl-3655-42-gd,RL 3655/42 GOLD CONSOLA TABLE,Title,Default Title,,,,,RL 3655/42 GD,,,,,,,,,,0
rl-3662-42-gd,RL 3662/42 GOLD,Title,Default Title,,,,,RL 3662/42 GD,,,,,,,,,,0
rl-37-12b,RL 37/12B,Title,Default Title,,,,,RL 37/12B,,,,,,,,,,0
rl-4502,RL 4502 CLOCK BRASS/MARBLE,Title,Default Title,,,,,RL 4502,,,,,,,,,,0
rl-4504-30,RL 4504/30 CLOCK OLD GOLD,Title,Default Title,,,,,RL 4504/30,,,,,,,,,,0
rl-4505-25,RL 4505/25,Title,Default Title,,,,,RL 4505/25,,,,,,,,,,0
rl-4507,RL 4507,Title,Default Title,,,,,RL 4507,,,,,,,,,,0
rl-5230-38-gd,RL 5230/38 GOLD,Title,Default Title,,,,,RL 5230/38 GD,,,,,,,,,,0
rl-5433-2-br,RL 5433/2 OLD BRASS,Title,Default Title,,,,,RL 5433/2 BR,,,,,,,,,,0
rl-5433-2-gd,RL 5433/2 GOLD,Title,Default Title,,,,,RL 5433/2 GD,,,,,,,,,,0
rl-5433-28,RL 5433/28 SOLID STRASS CRYSTAL,Title,Default Title,,,,,RL 5433/28,,,,,,,,,,0
rl-5446-6,RL 5446/6 CHANDELIER/OLD GOLD,Title,Default Title,,,,,RL 5446/6,,,,,,,,,,0
rl-5447-12,RL 5447/12 CHANDELIER/OLD GOLD,Title,Default Title,,,,,RL 5447/12,,,,,,,,,,0
rl-5449-2,RL 5449/2 WALL BRACKET/OLD GOLD,Title,Default Title,,,,,RL 5449/2,,,,,,,,,,0
rl-5462-36,RL 5462/36,Title,Default Title,,,,,RL 5462/36,,,,,,,,,,2
rl-5462-36-gd,RL 5462/36 GOLD,Title,Default Title,,,,,RL 5462/36 GD,,,,,,,,,,2
rl-5462-49,RL 5462/49 BRASS,Title,Default Title,,,,,RL 5462/49,,,,,,,,,,1
rl-5462-49-gd,RL 5462/49 GOLD,Title,Default Title,,,,,RL 5462/49 GD,,,,,,,,,,2
rl-5462-56,RL 5462/56,Title,Default Title,,,,,RL 5462/56,,,,,,,,,,2
rl-5462-6,RL 5462/6,Title,Default Title,,,,,RL 5462/6,,,,,,,,,,0
rl-5462-63,RL 5462/63,Title,Default Title,,,,,RL 5462/63,,,,,,,,,,2
rl-5464-56,RL 5464/56,Title,Default Title,,,,,RL 5464/56,,,,,,,,,,1
rl-5464-63,RL 5464/63,Title,Default Title,,,,,RL 5464/63,,,,,,,,,,1
rl-5470-2-br,RL WL 5470/2 BRASS (2xE14),Title,Default Title,,,,,RL 5470/2 BR,,,,,,,,,,1
rl-5470-2-gd,RL 5470/2 GOLD,Title,Default Title,,,,,RL 5470/2 GD,,,,,,,,,,1
rl-5495-34,RL 5495/34,Title,Default Title,,,,,RL 5495/34,,,,,,,,,,0
rl-5495-56,RL 5495/56,Title,Default Title,,,,,RL 5495/56,,,,,,,,,,1
rl-5495-65,RL 5495/65,Title,Default Title,,,,,RL 5495/65,,,,,,,,,,2
rl-5496-56,RL 5496/56,Title,Default Title,,,,,RL 5496/56,,,,,,,,,,0
rl-5507-2,RL 5507/2,Title,Default Title,,,,,RL 5507/2,,,,,,,,,,0
rl-5649-56,RL 5649/56,Title,Default Title,,,,,RL 5649/56,,,,,,,,,,1
rl-5649-68,RL 5649/68,Title,Default Title,,,,,RL 5649/68,,,,,,,,,,0
rl-5650-56-gd,RL 5650/56 GOLD,Title,Default Title,,,,,RL 5650/56 GD,,,,,,,,,,4
rl-5650-68,RL 5650/68,Title,Default Title,,,,,RL 5650/68,,,,,,,,,,0
rl-5672-6,RL 5672/6 HANGING LIGHT,Title,Default Title,,,,,RL 5672/6,,,,,,,,,,0
rl-5673-12,RL 5673/12 HANGING LIGHT,Title,Default Title,,,,,RL 5673/12,,,,,,,,,,0
rl-5674-1,RL 5674/1 WALL LIGHT,Title,Default Title,,,,,RL 5674/1,,,,,,,,,,0
rl-5674-1-o-gd,RL 5674/1 OLD/GOLD WALL LIGHT,Title,Default Title,,,,,RL 5674/1 O/GD,,,,,,,,,,0
rl-5675-1,RL 5675/1 WALL LIGHT,Title,Default Title,,,,,RL 5675/1,,,,,,,,,,0
rl-5675-2,RL 5675/2 WALL LIGHT,Title,Default Title,,,,,RL 5675/2,,,,,,,,,,0
rl-5675-2-o-gd,RL 5675/2 OLD/GOLD,Title,Default Title,,,,,RL 5675/2 O/GD,,,,,,,,,,0
rl-5735-33-o-gd,RL 5735/33 OLD/GOLD SOLID STRASS CRYSTAL,Title,Default Title,,,,,RL 5735/33 O/GD,,,,,,,,,,1
rl-5862-60,RL 5862/60,Title,Default Title,,,,,RL 5862/60,,,,,,,,,,0
rl-5870-85,RL 5870/85 CRYSTAL,Title,Default Title,,,,,RL 5870/85,,,,,,,,,,1
rl-5882-38,RL 5882/38 STRASS CRYSTAL,Title,Default Title,,,,,RL 5882/38,,,,,,,,,,0
rl-6196-6,RL 6196/6 CHANDELIER/OLD GOLD,Title,Default Title,,,,,RL 6196/6,,,,,,,,,,0
rl-6197-12,RL 6197/12 CHANDELIER/OLD GOLD,Title,Default Title,,,,,RL 6197/12,,,,,,,,,,0
rl-6199-2,RL 6199/2 WALL BRACKET/OLD GOLD,Title,Default Title,,,,,RL 6199/2,,,,,,,,,,0
rl-6502-38,RL 6502/38,Title,Default Title,,,,,RL 6502/38,,,,,,,,,,0
rl-8068-78-gd,RL 8068/78 GOLD,Title,Default Title,,,,,RL 8068/78 GD,,,,,,,,,,0
rl-8068-78-gr,RL 8068/78 GREEN LEATHER,Title,Default Title,,,,,RL 8068/78 GR,,,,,,,,,,0
rl-8069-42-gd,RL 8069/42 GOLD,Title,Default Title,,,,,RL 8069/42 GD,,,,,,,,,,0
rl-8069-42-vd,RL 8069/42 VERDE,Title,Default Title,,,,,RL 8069/42 VD,,,,,,,,,,0
rl-8086-44-gr,RL 8086/44 GREEN LEATHER,Title,Default Title,,,,,RL 8086/44 GR,,,,,,,,,,0
rl-8088-1-gr,RL 8088/1 GREEN LEATHER,Title,Default Title,,,,,RL 8088/1 GR,,,,,,,,,,1
rl-8088-1-verde,RL 8088/1 VERDE,Title,Default Title,,,,,RL 8088/1 VERDE,,,,,,,,,,0
rl-8105-12-gd,RL 8105/12 GOLD,Title,Default Title,,,,,RL 8105/12 GD,,,,,,,,,,0
rl-8129-45-gd,RL 8129/45 GOLD,Title,Default Title,,,,,RL 8129/45 GD,,,,,,,,,,1
rl-8131-1-gr,RL 8131/1 POLISHED GREEN,Title,Default Title,,,,,RL 8131/1 GR,,,,,,,,,,0
rl-8520-42-sat,RL 8520/42 SATIN LEATHER,Title,Default Title,,,,,RL 8520/42 SAT,,,,,,,,,,0
rl-8539-70-gd,RL 8539/70 GOLD,Title,Default Title,,,,,RL 8539/70 GD,,,,,,,,,,1
rl-8545-1-gd,RL 8545/1 GOLD,Title,Default Title,,,,,RL 8545/1 GD,,,,,,,,,,0
rl-8565-78-gr,RL 8565/78 POLISHED GREEN,Title,Default Title,,,,,RL 8565/78 GR,,,,,,,,,,0
rl-8575-3-p-l,RL 8575/3 POLISHED/LEATHER,Title,Default Title,,,,,RL 8575/3 P/L,,,,,,,,,,0
rl-8591-78-gr,RL 8591/78 POLISHED GREEN,Title,Default Title,,,,,RL 8591/78 GR,,,,,,,,,,0
rl-8593-1-gr,RL 8593/1 POLISHED GREEN,Title,Default Title,,,,,RL 8593/1 GR,,,,,,,,,,0
rmt-2x2-2x18w,RMT 2X2 (2X18W) RECESS HALF MIRROR C/W BALLAST,Title,Default Title,,,,,RMT 2X2 (2X18W),,,,,,,,,,0
rmt-2x2-3x18w-fm,RMT 2X2 (3X18W) RECESS FULL MIRROR C/W BALLAST,Title,Default Title,,,,,RMT 2X2 (3X18W) FM,,,,,,,,,,0
