sku,handle,source row,title,reason,remote handle match
IID SP1630S/1P,iid-sp1630s-1p,12474,IID SP MT1630S/1P SSV,no remote variant with matching SKU,no
IID SP1713/2PCA,iid-sp1713-2pca,12475,IID SP MT1713/2P PSV/CAFE,no remote variant with matching SKU,no
IID SP1713/2PWH,iid-sp1713-2pwh,12476,IID SP MT1713/2P PSV/WHITE,no remote variant with matching SKU,no
IID SP1797L/1P,iid-sp1797l-1p,12477,IID SP MT1797L/1P (3xE27),no remote variant with matching SKU,no
IID SP1797S/1P,iid-sp1797s-1p,12478,IID SP MT1797S/1P,no remote variant with matching SKU,no
IID SP1797XL/1P,iid-sp1797xl-1p,12479,IID SP MT1797XL/1P (E27),no remote variant with matching SKU,no
IID SP1805/1P BK,iid-sp1805-1p-bk,12480,IID SP MT1805/1P BLACK,no remote variant with matching SKU,no
IID SP1805/1P BL,iid-sp1805-1p-bl,12481,IID SP MT1805/1P BLUE,no remote variant with matching SKU,no
IID SP1805/1P YE,iid-sp1805-1p-ye,12482,IID SP MT1805/1P YELLOW,no remote variant with matching SKU,no
IID SP1828S/60P,iid-sp1828s-60p,12483,IID SP MT1828S/60P CHROME/CLEAR (60*E27 25W),no remote variant with matching SKU,no
IID SP1864L/1P,iid-sp1864l-1p,12484,IID SP MT1864L/1P SATIN/OPAL FROSTED,no remote variant with matching SKU,no
IID SP1879/1P BK,iid-sp1879-1p-bk,12485,IID SP MT1879/1P BK/Tiffany,no remote variant with matching SKU,no
IID SP1950/1P ST/WH,iid-sp1950-1p-st-wh,12486,IID SP MT1950/1P SATIN/WHITE+RED,no remote variant with matching SKU,no
IID SP1961/1P CH/CL,iid-sp1961-1p-ch-cl,12487,IID SP MT1961/1P CHROME/CLEAR (G4 20W),no remote variant with matching SKU,no
IID SP1962/1P CH/BK WH,iid-sp1962-1p-ch-bk-wh,12488,IID SP MT1962/1P CHROME/BLACK+WHITE (E27,no remote variant with matching SKU,no
IID SP1989/1P CH,iid-sp1989-1p-ch,12489,IID SP MT1989/1P CH/MO (E27),no remote variant with matching SKU,no
IID SP2013/3P CH/CL,iid-sp2013-3p-ch-cl,12490,IID SP MT2013/3P CHROME/CLEAR C/W 3*G4 20W,no remote variant with matching SKU,no
IID SP2058/1P ST/CL,iid-sp2058-1p-st-cl,12491,IID SP MT2058/1 SATIN/CLEAR (G9 40W),no remote variant with matching SKU,no
IID SP2061/1P SN,iid-sp2061-1p-sn,12492,IID SP MT2061/1P Satin Nickel C/W 1*G9,no remote variant with matching SKU,no
IID SP2130/1P,iid-sp2130-1p,12493,IID SP MT2130/1P Matt Grey (E27),no remote variant with matching SKU,no
IID SP2194/1P SN/UB,iid-sp2194-1p-sn-ub,12494,IID SP MT2194/1P UB (E27),no remote variant with matching SKU,no
IID SP2194/1P SN/WH,iid-sp2194-1p-sn-wh,12495,IID SP MT2194/1P White (E27),no remote variant with matching SKU,no
IID SP2267/1P SN,iid-sp2267-1p-sn,12496,IID SP MT2267/1P Satin Nickel (E27),no remote variant with matching SKU,no
IID SP2306/1P SN,iid-sp2306-1p-sn,12497,IID SP MT2306/1P Satin Nickel,no remote variant with matching SKU,no
IID SP2391/1P SN,iid-sp2391-1p-sn,12498,IID SP MT2391/1P Satin Nickel (E14),no remote variant with matching SKU,no
IID SP2437/3P CH,iid-sp2437-3p-ch,12499,IID SP MT2437/3P Black/Opal (3xE27),no remote variant with matching SKU,no
IID SP2673/1P CH,iid-sp2673-1p-ch,12500,IID SP MT2673/1P Chrome (Square) c/w 1*MR11 35W Lamp,no remote variant with matching SKU,no
IID SP2673B/1P CH,iid-sp2673b-1p-ch,12501,IID SP MT2673B/1P Chrome (Round) c/w 1*MR11 35W Lamp,no remote variant with matching SKU,no
IID SP2691/1P CH,iid-sp2691-1p-ch,12502,IID SP MT2691/1P CH/MO/FLR CHROME/FLOWER MOTIF (E27),no remote variant with matching SKU,no
IID SP2825/1P SN,iid-sp2825-1p-sn,12503,IID SP MT2825/1P Satin Nickel/Matt Opal (E27),no remote variant with matching SKU,no
IID SP2855/1P CH,iid-sp2855-1p-ch,12504,IID SP MT2855/1P CH/MO/BL (E27),no remote variant with matching SKU,no
IID SP745/1PSSV,iid-sp745-1pssv,12505,IID SP MT745/1P SSV,no remote variant with matching SKU,no
IID SP745B/1P,iid-sp745b-1p,12506,IID SP MT745B/1P SSV,no remote variant with matching SKU,no
IID SP765A/1P,iid-sp765a-1p,12507,IID SP MT765A/1P SSV (G4 X 1),no remote variant with matching SKU,no
IID SP765B/1P,iid-sp765b-1p,12508,IID SP MT765B/1P SSV (G4 X 1),no remote variant with matching SKU,no
IID SP767B/1P,iid-sp767b-1p,12509,IID SP MT767B/1P SSV (E27 X 1),no remote variant with matching SKU,no
IID TL1610/1T CH,iid-tl1610-1t-ch,12510,IID TL MT1610/1T CH,no remote variant with matching SKU,no
IID TL1628/1T,iid-tl1628-1t,12511,IID TL MT1628/1T SSV,no remote variant with matching SKU,no
IID TL1797L/1F,iid-tl1797l-1f,12512,IID TL MT1797L/1F OPAL (E27),no remote variant with matching SKU,no
IID TL1797S/1F,iid-tl1797s-1f,12513,IID TL MT1797S/1F,no remote variant with matching SKU,no
IID TL1797XL/1T,iid-tl1797xl-1t,12514,IID TL MT1797XL/1T OPAL (E27),no remote variant with matching SKU,no
IID TL2202/1T SN,iid-tl2202-1t-sn,12515,"IID TL MT2202/1T SN c/w GX53, 9W W/W",no remote variant with matching SKU,no
IID WL005/1 PSV,iid-wl005-1-psv,12516,IID WL MC005/1W PSV,no remote variant with matching SKU,no
IID WL077M/1SSV,iid-wl077m-1ssv,12517,IID WL MC077M/100W SSV,no remote variant with matching SKU,no
IID WL1001/1W,iid-wl1001-1w,12518,IID WL MT1001/1W (1 X E14),no remote variant with matching SKU,no
IID WL1028B/1W,iid-wl1028b-1w,12519,IID WL MT1028B/1W SSV,no remote variant with matching SKU,no
IID WL1042/1,iid-wl1042-1,12520,IID WL MT1042/1W,no remote variant with matching SKU,no
IID WL1085/1W,iid-wl1085-1w,12521,IID WL MT1085/1W (1 X G9 40W),no remote variant with matching SKU,no
IID WL1301/1 BL,iid-wl1301-1-bl,12522,IID WL MT1301/1W SSV/BL (E27 X 1),no remote variant with matching SKU,no
IID WL1301/1 BR,iid-wl1301-1-br,12523,IID WL MT1301/1W BROWN (E27 X 1),no remote variant with matching SKU,no
IID WL1301/1 CL,iid-wl1301-1-cl,12524,IID WL MT1301/1W SSV/CL (E27 X 1),no remote variant with matching SKU,no
IID WL1301/1 OP,iid-wl1301-1-op,12525,IID WL MT1301/1W SSV/OPAL (E27 X 1),no remote variant with matching SKU,no
IID WL1390/1W,iid-wl1390-1w,12526,IID WL MT1390/1W,no remote variant with matching SKU,no
IID WL1405A/5W,iid-wl1405a-5w,12527,IID WL MT1405A/5W SSV (G4 X 5),no remote variant with matching SKU,no
IID WL1423/2W,iid-wl1423-2w,12528,IID WL MT1423/2W PSV (2 X G9 40W),no remote variant with matching SKU,no
IID WL1423B/1 C,iid-wl1423b-1-c,12529,IID WL MT1423B/1W CH,no remote variant with matching SKU,no
IID WL1423B/1 P,iid-wl1423b-1-p,12530,IID WL MT1423B/1W PSV,no remote variant with matching SKU,no
IID WL1424A/1W,iid-wl1424a-1w,12531,IID WL MT1424A/1W (1 X G9 40W),no remote variant with matching SKU,no
IID WL1424B/1W,iid-wl1424b-1w,12532,IID WL MT1424B/1W SSV (G9 X 1),no remote variant with matching SKU,no
IID WL1440B/1W,iid-wl1440b-1w,12533,IID WL MT1440/1W SSV,no remote variant with matching SKU,no
IID WL1535/1W C,iid-wl1535-1w-c,12534,IID WL MT1535/1W CH C/W 1XGU 10 50W,no remote variant with matching SKU,no
IID WL1535/2W C,iid-wl1535-2w-c,12535,IID WL MT1535/2W CH C/W 2XGU 10 50W,no remote variant with matching SKU,no
IID WL1535/3W C,iid-wl1535-3w-c,12536,IID WL MT1535/3W CH C/W 3 X GU10 50W,no remote variant with matching SKU,no
IID WL1557/1W,iid-wl1557-1w,12537,IID WL MT1557/1W,no remote variant with matching SKU,no
IID WL1583/1W CF,iid-wl1583-1w-cf,12538,IID WL MT1583/1W CF,no remote variant with matching SKU,no
IID WL1603/1W AB,iid-wl1603-1w-ab,12539,IID WLMT1603/1W AB (1xE27),no remote variant with matching SKU,no
IID WL1616/1W BLUE,iid-wl1616-1w-blue,12540,IID WL MT1616/1W BLUE,no remote variant with matching SKU,no
IID WL1616/1W OPAL,iid-wl1616-1w-opal,12541,IID WL MT1616/1W OPAL,no remote variant with matching SKU,no
IID WL1625/1W,iid-wl1625-1w,12542,IID WL MT1625/1W,no remote variant with matching SKU,no
IID WL1658/1WCA,iid-wl1658-1wca,12543,IID WL MT1658/1W CAFE,no remote variant with matching SKU,no
IID WL1658/1WWH,iid-wl1658-1wwh,12544,IID WL MT1658/1W WHITE,no remote variant with matching SKU,no
IID WL1670/2W,iid-wl1670-2w,12545,IID WL MT1670/2W (2xG9),no remote variant with matching SKU,no
IID WL1670/3W,iid-wl1670-3w,12546,IID WL MT1670/3W,no remote variant with matching SKU,no
IID WL1700/1W,iid-wl1700-1w,12547,IID WL MT1700/1W Matt Opal (E14),no remote variant with matching SKU,no
IID WL1713/1WBR,iid-wl1713-1wbr,12548,IID WL MT1713/1W PSV/BROWN,no remote variant with matching SKU,no
IID WL1713/1WCA,iid-wl1713-1wca,12549,IID WL MT1713/1W PSV/CAFE,no remote variant with matching SKU,no
IID WL1713/1WWH,iid-wl1713-1wwh,12550,IID WL MT1713/1W PSV/WHITE,no remote variant with matching SKU,no
IID WL1715/1W C,iid-wl1715-1w-c,12551,IID WL MT1715/1W CF (BLACK),no remote variant with matching SKU,no
IID WL1715/1W W,iid-wl1715-1w-w,12552,IID WL MT1715/1W WH,no remote variant with matching SKU,no
IID WL1751/1W,iid-wl1751-1w,12553,IID WL MT1751/1W,no remote variant with matching SKU,no
IID WL1751/2W,iid-wl1751-2w,12554,IID WL MT1751/2W,no remote variant with matching SKU,no
IID WL1754/3W,iid-wl1754-3w,12555,IID WL MT1754/3W,no remote variant with matching SKU,no
IID WL1762/1W FW,iid-wl1762-1w-fw,12556,IID WL MT1762/1W Frosted White c/w 1*R7S 150W,no remote variant with matching SKU,no
IID WL1767/14W CH,iid-wl1767-14w-ch,12557,IID WL MT1767/14W CH/FR c/w T5 14W DL,no remote variant with matching SKU,no
IID WL1767/21W CH,iid-wl1767-21w-ch,12558,IID WL MT1767/21W CH/FR c/w T5 21W DL,no remote variant with matching SKU,no
IID WL1767/8W CH,iid-wl1767-8w-ch,12559,IID WL MT1767/8W CH/FR c/w T5 8W Coolwhite,no remote variant with matching SKU,no
IID WL1879/1W BK,iid-wl1879-1w-bk,12560,IID WL MT1879/1W Black/Tiffany (E14),no remote variant with matching SKU,no
IID WL1916/1W AB,iid-wl1916-1w-ab,12561,IID WL MT1916/1W Antique Brass (E27),no remote variant with matching SKU,no
IID WL1916/1W ST,iid-wl1916-1w-st,12562,IID WL MT1916/1W SATIN (E27 60W),no remote variant with matching SKU,no
IID WL1957/1W ST,iid-wl1957-1w-st,12563,IID WL MT1957/1W SATIN (E27 60W),no remote variant with matching SKU,no
IID WL2014/14W CH,iid-wl2014-14w-ch,12564,IID WL MT2014/14W CH/FR c/w T5 14W DL,no remote variant with matching SKU,no
IID WL2014/21W CH,iid-wl2014-21w-ch,12565,IID WL MT2014/21W CH/FR c/w T5 21W DL,no remote variant with matching SKU,no
IID WL2014/8W CH,iid-wl2014-8w-ch,12566,IID WL MT2014/8W CH/Frosted c/w T5 8W DL,no remote variant with matching SKU,no
IID WL2020/1W,iid-wl2020-1w,12567,IID WL MT2020/1W C/W PLL18W DL,no remote variant with matching SKU,no
IID WL2046/3W BK,iid-wl2046-3w-bk,12568,IID WL MT2046/3W Black/Opal (3xE14 40W),no remote variant with matching SKU,no
IID WL2046S/1W BK,iid-wl2046s-1w-bk,12569,IID WL MT2046S/1W Black/Opal c/w 1xPLC 13W gear,no remote variant with matching SKU,no
IID WL2133/1W BK,iid-wl2133-1w-bk,12570,IID WL MT2133/1W Black/Frosted,no remote variant with matching SKU,no
IID WL2202A/1W SN,iid-wl2202a-1w-sn,12571,IID WL MT2202A/1W SN/BK c/w G9 40W bulb,no remote variant with matching SKU,no
IID WL2202B/1W SN,iid-wl2202b-1w-sn,12572,IID WL MT2202B/1W SN/BK c/w Led 9W W/W GX53,no remote variant with matching SKU,no
IID WL2253B/1W SN,iid-wl2253b-1w-sn,12573,IID WL MT2253B/1W Satin Nickel (E27),no remote variant with matching SKU,no
IID WL2255/1W SN,iid-wl2255-1w-sn,12574,IID WL MT2255/1W SN (GU10),no remote variant with matching SKU,no
IID WL2255/2W SN,iid-wl2255-2w-sn,12575,IID WL MT2255/2W SN (2xGU10),no remote variant with matching SKU,no
IID WL2255/3W SN,iid-wl2255-3w-sn,12576,IID WL MT2255/3W SN (3xGU10),no remote variant with matching SKU,no
IID WL2290/1W SN,iid-wl2290-1w-sn,12577,IID WL MT2290/2W SN/Glossy Opal (2xE14),no remote variant with matching SKU,no
IID WL2310/1W WE,iid-wl2310-1w-we,12578,IID WL MT2310/1W Wenge/Black (E27),no remote variant with matching SKU,no
IID WL2310/1W WH,iid-wl2310-1w-wh,12579,IID WL MT2310/1W Frosted White/White (E27),no remote variant with matching SKU,no
IID WL2329/1W CA,iid-wl2329-1w-ca,12580,IID WL MT2329/1W Café (E27),no remote variant with matching SKU,no
IID WL2375A/1W SN,iid-wl2375a-1w-sn,12581,IID WL MT2375A/1W Satin Nickel/Opal c/w 1xPLL 18W,no remote variant with matching SKU,no
IID WL2511/14W CH,iid-wl2511-14w-ch,12582,IID WL MT2511/14W Chrome c/w 1xT5 14W (3000K) Warmwhite,no remote variant with matching SKU,no
IID WL2511/21W CH,iid-wl2511-21w-ch,12583,IID WL MT2511/21W Chrome c/w 1xT5 21W (3000K) Warmwhite,no remote variant with matching SKU,no
IID WL2513/1W DWD,iid-wl2513-1w-dwd,12584,IID WL MT2513/1W DWD/Opal (E14),no remote variant with matching SKU,no
IID WL2513/2W DWD,iid-wl2513-2w-dwd,12585,IID WL MT2513/2W DWD/Opal (2xE14),no remote variant with matching SKU,no
IID WL2526/1W CH/FR,iid-wl2526-1w-ch-fr,12586,IID WL MT2526/1W Chrome/Frosted c/w 1xPLL18W,no remote variant with matching SKU,no
IID WL2528/14W CH,iid-wl2528-14w-ch,12587,IID WL MT2528/14W Chrome/Opal c/w T 14W WW,no remote variant with matching SKU,no
IID WL2528/21W CH,iid-wl2528-21w-ch,12588,IID WL MT2528/21W Chrome/Opal c/w T5 21W WW,no remote variant with matching SKU,no
IID WL2528/8W CH,iid-wl2528-8w-ch,12589,IID WL MT2528/8W Chrome/Opal c/w T5 8W WW,no remote variant with matching SKU,no
IID WL2529/14W CH,iid-wl2529-14w-ch,12590,IID WL MT2529/14W Chrome/Opal c/w T5 14W WW,no remote variant with matching SKU,no
IID WL2529/21W CH,iid-wl2529-21w-ch,12591,IID WL MT2529/21W Chrome/Opal c/w T5 21W WW,no remote variant with matching SKU,no
IID WL2529/28W SV,iid-wl2529-28w-sv,12592,IID WL MT2529/28 SILVER/OPAL C/W T5 28W WW,no remote variant with matching SKU,no
IID WL2529/8W CH,iid-wl2529-8w-ch,12593,IID WL MT2529/8W Chrome/Opal c/w T5 8W WW,no remote variant with matching SKU,no
IID WL2529A/28 BK,iid-wl2529a-28-bk,12594,IID WL MT2529A/28 BLACK/OPAL C/W T5 28W WW,no remote variant with matching SKU,no
IID WL2606/14W,iid-wl2606-14w,12595,IID WL MT2606/14W c/w 1xT5 14W(3000K) Warmwhite Lamp &,no remote variant with matching SKU,no
IID WL2606/21W,iid-wl2606-21w,12596,IID WL MT2606/21W c/w 1xT5 21W(3000K) Warmwhite Lamp &,no remote variant with matching SKU,no
IID WL2606A/21W,iid-wl2606a-21w,12597,IID WL MT2606A/21W c/w 1xT5 21W (3000K) Warmwhite Lamp &,no remote variant with matching SKU,no
IID WL2673/1W CH,iid-wl2673-1w-ch,12598,ID WL MT2673/1W Chrome (Square) c/w 1*MR11 35W Lamp,no remote variant with matching SKU,no
IID WL2673B/1W CH,iid-wl2673b-1w-ch,12599,ID WL MT2673B/1W Chrome (Round) c/w 1*MR11 35W Lamp,no remote variant with matching SKU,no
IID WL2702S/2W CH,iid-wl2702s-2w-ch,12600,IID WL MT2702S/2W (Round) Chrome (2*E14),no remote variant with matching SKU,no
IID WL2702SB/2W CH,iid-wl2702sb-2w-ch,12601,IID WL MT2702SB/2W (Rect) Chrome (2*E14),no remote variant with matching SKU,no
IID WL286/2W SS,iid-wl286-2w-ss,12602,IID WL MT286/2W SSV (E14 X 2),no remote variant with matching SKU,no
IID WL286/3W SS,iid-wl286-3w-ss,12603,IID WL MT286/3W SSV (E14 X 3),no remote variant with matching SKU,no
IID WL286/4W SS,iid-wl286-4w-ss,12604,IID WL MT286/4W SSV (E14 X 4),no remote variant with matching SKU,no
IID WL356/1W SN,iid-wl356-1w-sn,12605,IID WL MT356/1W SN/Opal (G9),no remote variant with matching SKU,no
IID WL390/1,iid-wl390-1,12606,IID WL MT390/1W (1 X GU10 240V 50W),no remote variant with matching SKU,no
IID WL390/2,iid-wl390-2,12607,IID WL MT390/2W (2 X GU10 240V 50W),no remote variant with matching SKU,no
IID WL390/3,iid-wl390-3,12608,IID WL MT390/3W,no remote variant with matching SKU,no
IID WL391/1W,iid-wl391-1w,12609,IID WL MT391/1W (1 X E14),no remote variant with matching SKU,no
IID WL391B/1W,iid-wl391b-1w,12610,IID WL MT391B/1W SSV C/W BELL GLASS,no remote variant with matching SKU,no
IID WL391B/2W,iid-wl391b-2w,12611,IID WL MT391B/2W SSV C/W BELL GLASS,no remote variant with matching SKU,no
IID WL391B/3W,iid-wl391b-3w,12612,IID WL MT391B/3W SSV C/W BELL GLASS,no remote variant with matching SKU,no
IID WL391C/1W,iid-wl391c-1w,12613,IID WL MT391C/1W SSV (1XE27),no remote variant with matching SKU,no
IID WL391C/2W,iid-wl391c-2w,12614,IID WL MT391C/2W SSV (2XE14),no remote variant with matching SKU,no
IID WL438/3W SS,iid-wl438-3w-ss,12615,IID WL MT438/3W SSV (E14 X 3),no remote variant with matching SKU,no
IID WL438/5W SS,iid-wl438-5w-ss,12616,IID WL MT438/5W SSV (E14 X 5),no remote variant with matching SKU,no
IID WL716/2W SS,iid-wl716-2w-ss,12617,IID WL MT716/2W SSV (E14 X 2),no remote variant with matching SKU,no
IID WL716/3W SS,iid-wl716-3w-ss,12618,IID WL MT716/3W SSV (E14 X 3),no remote variant with matching SKU,no
IID WL716/4W SS,iid-wl716-4w-ss,12619,IID WL MT716/4W SSV (E14 X 4),no remote variant with matching SKU,no
IID WL809/1 SSV,iid-wl809-1-ssv,12620,IID WL MT809/1W SSV (G9 X 1),no remote variant with matching SKU,no
IID WL809/2 SSV,iid-wl809-2-ssv,12621,IID WL MT809/2W SSV (G9 X 2),no remote variant with matching SKU,no
IID WL874B/1W,iid-wl874b-1w,12622,IID WL MT874B/1W SSV,no remote variant with matching SKU,no
IID WL874B/2W,iid-wl874b-2w,12623,IID WL MT874B/2W SSV,no remote variant with matching SKU,no
IN FL321123M BK,in-fl321123m-bk,12624,IN FL 321123M PASILA BLACK (E27-35W),no remote variant with matching SKU,no
IN FL321123V WH,in-fl321123v-wh,12625,IN FL 321123V PASILA WHITE (E27-35W),no remote variant with matching SKU,no
IN FL735010 WH,in-fl735010-wh,12626,IN FL 735010 VALOVOIMA WHITE C/W 30W LED 4000K,no remote variant with matching SKU,no
IN SP304121 CLEAR,in-sp304121-clear,12627,IN SP 304121 VASI CLEAR (E27-22W),no remote variant with matching SKU,no
IN SP304121H GY,in-sp304121h-gy,12628,IN SP 304121H VASI SMOKE GREY (E27-22W),no remote variant with matching SKU,no
IN SP310260 WH,in-sp310260-wh,12629,IN SP 310260 LISA 270 WHITE (E27-35W),no remote variant with matching SKU,no
IN SP310261 BRASS,in-sp310261-brass,12630,IN SP 310261 LISA 270 BRASS (E27-35W),no remote variant with matching SKU,no
IN SP310262 SV,in-sp310262-sv,12631,IN SP 310262 LISA 270 SILVER (E27-35W),no remote variant with matching SKU,no
IN SP310440 WH,in-sp310440-wh,12632,IN SP 310440 LISA 450 WHITE (E27-35W),no remote variant with matching SKU,no
IN SP310441 BRASS,in-sp310441-brass,12633,IN SP 310441 LISA 450 BRASS (E27-35W),no remote variant with matching SKU,no
IN SP310442 SV,in-sp310442-sv,12634,IN SP 310442 LISA 450 SILVER (E27-35W),no remote variant with matching SKU,no
IN SP310508 WH,in-sp310508-wh,12635,IN SP310508 BULBO WHITE (E27-35W),no remote variant with matching SKU,no
IN SP310509 WH,in-sp310509-wh,12636,IN SP 310509 SIPULI WHITE (E27-35W),no remote variant with matching SKU,no
IN SP310512,in-sp310512,12637,IN SP 310512 BELLE (E27-35W),no remote variant with matching SKU,no
IN SP320050 WH,in-sp320050-wh,12638,IN SP 320050 LOKKI 500 WHITE (E27-35W),no remote variant with matching SKU,no
IN SP320080 WH,in-sp320080-wh,12639,IN SP 320080 LOKKI 700 WHITE (E27-35W),no remote variant with matching SKU,no
IN SP320107 CLEAR,in-sp320107-clear,12640,IN SP 320107 KUPLAT 270 CLEAR (E27-35W),no remote variant with matching SKU,no
IN SP320107H GY,in-sp320107h-gy,12641,IN SP 320107H KUPLAT 270 SMOKE GRAY (E27-35W),no remote variant with matching SKU,no
IN SP320107R SAND,in-sp320107r-sand,12642,IN SP 320107R KUPLAT 270 SAND (E27-35W),no remote variant with matching SKU,no
IN SP320110 CLEAR,in-sp320110-clear,12643,IN SP 320110 KUPLAT 400 CLEAR (E27-35W),no remote variant with matching SKU,no
IN SP320110H GY,in-sp320110h-gy,12644,IN SP 320110H KUPLAT 400 SMOKE GREY (E27-35W),no remote variant with matching SKU,no
IN SP320110O OR,in-sp320110o-or,12645,IN SP 320110O KUPLAT 400 ORANGE (E27-35W),no remote variant with matching SKU,no
IN SP320110P RED,in-sp320110p-red,12646,IN SP 320110P KUPLAT 400 RED (E27-35W),no remote variant with matching SKU,no
IN SP320110R SAND,in-sp320110r-sand,12647,IN SP 320110R KUPLAT 400 SAND (E27-35W),no remote variant with matching SKU,no
IN SP320110V PP,in-sp320110v-pp,12648,IN SP 320110V KUPLAT 400 PURPLE (E27-35W),no remote variant with matching SKU,no
IN SP320115 CLEAR,in-sp320115-clear,12649,IN SP 320115 KUPLAT 480 CLEAR (E27-35W),no remote variant with matching SKU,no
IN SP320115H GY,in-sp320115h-gy,12650,IN SP 320115H KUPLAT 480 SMOKE GREY (E27-35W),no remote variant with matching SKU,no
IN SP320115R SAND,in-sp320115r-sand,12651,IN SP 320115R KUPLAT 480 SAND (E27-35W),no remote variant with matching SKU,no
IN SP320120,in-sp320120,12652,IN SP 320120 TUOMAS 400 (E27-35W),no remote variant with matching SKU,no
IN SP320121,in-sp320121,12653,IN SP 320121 TUOMAS 230 (E27-35W),no remote variant with matching SKU,no
IN SP320170 WH,in-sp320170-wh,12654,IN SP 320170 KARTIOT WHITE (E27-35W),no remote variant with matching SKU,no
IN SP320171 BK,in-sp320171-bk,12655,IN SP 320171 KARTIOT BLACK (E27-35W),no remote variant with matching SKU,no
IN SP321120M BK,in-sp321120m-bk,12656,IN SP 321120M PASILA BLACK (E27-35W),no remote variant with matching SKU,no
IN SP321200H GY,in-sp321200h-gy,12657,IN SP 321200H LAMBADA GREY (E27-16W),no remote variant with matching SKU,no
